138,3.567,0.75466
139,3.521,0.778177
140,3.514,0.801127
141,3.516,0.771845
142,2.587,0.691687
143,3.546,0.752253
144,3.534,0.799277
145,3.538,0.77237
146,3.496,0.789927
147,3.579,0.775731
148,3.471,0.800724
149,3.489,0.793649
150,3.581,0.731737
151,3.564,0.709862
152,3.548,0.785936
153,3.534,0.756865
154,3.521,0.790923
155,3.529,0.815573
156,3.566,0.798526
157,3.498,0.791199
158,3.49,0.835404
159,3.498,0.818533
160,3.523,0.810846
161,3.534,0.77385
162,3.49,0.830602
163,3.558,0.731188
164,3.556,0.742202
165,3.514,0.798626
166,3.478,0.812106
167,3.554,0.751721
168,3.516,0.826888
169,3.519,0.778228
170,3.515,0.832932
171,3.556,0.780297
172,3.505,0.794969
173,3.557,0.744816
174,3.456,0.861431
175,3.527,0.777992
176,3.512,0.818447
177,3.51,0.793662
178,3.477,0.848216
179,3.517,0.81958
180,3.499,0.809938
181,3.492,0.829419
182,3.507,0.843772
183,3.477,0.792131
184,3.53,0.786829
185,3.509,0.841379
186,3.502,0.793723
187,3.516,0.771845
188,3.459,0.824815
189,3.524,0.776804
190,3.546,0.792391
191,3.532,0.776515
192,3.532,0.747647
193,3.494,0.842594
194,3.564,0.748267
195,3.476,0.842273
196,3.495,0.850867
197,3.5,0.809938
198,3.473,0.797039
199,3.488,0.792374
200,3.507,0.793695
201,3.506,0.775863
202,3.505,0.839032
203,3.52,0.794733
204,3.528,0.780523
205,3.531,0.756993
206,3.481,0.835248
207,3.532,0.785478
208,3.475,0.862192
209,3.505,0.782288
210,3.484,0.854251
211,3.53,0.771427
212,3.521,0.766524
213,3.512,0.797406
214,3.592,0.746683
215,3.493,0.820945
216,3.502,0.81731
217,3.527,0.780558
218,3.511,0.812329
219,3.524,0.810817
220,3.537,0.77758
221,3.508,0.797456
222,3.52,0.802247
223,3.503,0.830657
224,3.495,0.804969
225,3.472,0.869032
226,3.487,0.85313
227,3.552,0.776721
228,3.52,0.773046
229,3.516,0.79608
230,3.512,0.826956
231,3.511,0.804909
232,3.577,0.75503
233,3.473,0.857479
234,3.502,0.839045
235,3.531,0.777843
236,3.472,0.857447
237,3.501,0.828251
238,3.506,0.786107
239,3.539,0.769727
240,3.503,0.798743
241,3.486,0.811051
242,3.561,0.787578
243,3.461,0.822483
244,3.539,0.753975
245,3.544,0.764241
246,3.525,0.808316
247,3.541,0.757838
248,3.559,0.782636
249,3.493,0.824591
250,3.545,0.752313
251,3.54,0.765768
252,3.525,0.808316
253,3.523,0.809612
254,3.504,0.794974
255,3.533,0.776473
256,3.523,0.805898
257,3.511,0.819682
258,3.534,0.787937
259,3.519,0.796014
260,3.522,0.771697
261,3.504,0.802486
262,3.512,0.766718
263,3.516,0.837702
264,3.521,0.807192
265,3.512,0.78349
266,3.497,0.853224
267,3.448,0.866773
268,3.521,0.782022
269,3.514,0.808581
270,3.494,0.829436
271,3.541,0.768322
272,3.574,0.773643
273,3.505,0.804969
274,3.55,0.772981
275,3.534,0.801776
276,3.56,0.731027
277,3.499,0.811171
278,3.537,0.786531
279,3.496,0.807455
280,3.5,0.843801
281,3.498,0.834264
282,3.493,0.829428
283,3.502,0.844983
284,3.516,0.826888
285,3.504,0.825823
286,3.542,0.787551
287,3.584,0.734128
288,3.538,0.776245
289,3.546,0.775812
290,3.557,0.769903
291,3.546,0.793652
292,4.467,0.811733
293,3.554,0.775296
294,3.519,0.81464
295,3.518,0.850691
296,3.502,0.82583
297,3.54,0.783837
298,3.532,0.80559
299,3.446,0.913829
300,3.465,0.860683
301,3.496,0.794974
302,3.543,0.806319
303,3.516,0.785967
304,3.563,0.798768
305,3.521,0.774312
306,3.473,0.849277
307,3.508,0.837816
308,3.471,0.783045
309,3.552,0.802057
310,3.499,0.824621
311,3.497,0.83186
312,3.48,0.826801
313,3.526,0.809521
314,4.465,0.881348
315,3.497,0.822187
316,3.504,0.824611
317,3.48,0.852995
318,3.482,0.821995
319,3.501,0.823407
320,3.48,0.84947
321,3.504,0.802486
322,3.512,0.79991
323,3.585,0.731283
324,3.503,0.847343
325,3.511,0.824548
326,3.516,0.787238
327,4.51,0.830602
328,3.489,0.775809
329,3.535,0.782799
330,3.515,0.803601
331,3.468,0.86312
332,4.492,0.864833
333,3.488,0.836574
334,3.525,0.783183
335,4.488,0.881961
336,3.539,0.757944
337,3.498,0.835462
338,4.523,0.833949
339,3.504,0.829448
340,4.469,0.884895
341,3.493,0.839018
342,3.535,0.760773
343,3.485,0.880781
344,3.494,0.804962
345,4.473,0.88163
346,3.552,0.735728
347,4.481,0.863504
348,3.504,0.814852
349,4.526,0.813218
350,3.462,0.873245
351,4.446,0.889429
352,3.499,0.808702
353,4.502,0.829455
354,4.504,0.855561
355,3.547,0.746854
356,3.508,0.796201
357,3.508,0.771969
358,3.53,0.789367
359,3.478,0.809639
360,4.488,0.853145
361,3.51,0.802434
362,3.51,0.850823
363,3.531,0.822824
364,3.492,0.773263
365,3.543,0.77984
366,4.52,0.813388
367,3.508,0.812364
368,3.487,0.818432
369,3.507,0.814832
370,3.573,0.746104
371,3.511,0.779666
372,3.51,0.812342
373,4.533,0.776473
374,3.527,0.788207
375,4.491,0.844937
376,4.462,0.881224
377,3.501,0.794984
378,4.474,0.832661
379,3.508,0.806186
380,4.504,0.83665
381,3.5,0.839047
382,4.486,0.897666
383,4.478,0.870354
384,4.538,0.804087
385,4.467,0.856102
386,4.51,0.830602
387,3.539,0.806523
388,4.546,0.814791
389,4.493,0.8944
390,4.491,0.824572
391,4.471,0.877017
392,3.55,0.783262
393,4.506,0.837833
394,4.5,0.833067
395,4.476,0.870301
396,4.477,0.832749
397,4.493,0.843772
398,4.508,0.817274
399,4.532,0.820351
400,4.506,0.840217
401,3.506,0.831844
402,4.514,0.846052
403,4.459,0.832057
404,4.451,0.882949
405,3.529,0.801972
406,4.436,0.909892
407,3.484,0.817156
408,4.482,0.877312
409,4.478,0.870354
410,4.488,0.856654
411,4.5,0.860233
412,4.507,0.823378
413,4.485,0.835329
414,4.503,0.809933
415,4.444,0.893792
416,4.533,0.768707
417,3.539,0.79024
418,4.481,0.875008
419,4.499,0.842614
420,4.517,0.788487
421,4.475,0.839866
422,4.497,0.854395
423,4.56,0.768375
424,4.497,0.854395
425,4.471,0.857414
426,4.493,0.843772
427,4.538,0.810281
428,4.498,0.87063
429,3.526,0.77416
430,4.5,0.857904
431,4.537,0.790336
432,4.483,0.851887
433,4.463,0.850077
434,4.519,0.818315
435,4.476,0.871449
436,4.54,0.75921
437,4.483,0.829283
438,4.542,0.782455
439,4.484,0.875068
440,4.474,0.861002
441,3.525,0.779343
442,3.5,0.86487
443,4.494,0.864849
444,4.518,0.783375
445,4.457,0.8638
446,4.484,0.826888
447,4.505,0.80745
448,4.489,0.831793
449,4.529,0.798222
450,4.474,0.820563
451,4.445,0.922483
452,4.492,0.820936
453,4.479,0.878384
454,4.483,0.823232
455,4.469,0.842045
456,4.5,0.782304
457,4.538,0.790289
458,4.471,0.897307
459,4.517,0.834093
460,4.493,0.848499
461,4.512,0.807376
462,4.483,0.851887
463,4.494,0.854379
464,4.47,0.847998
465,4.539,0.769727
466,4.481,0.836444
467,4.519,0.799774
468,4.48,0.830422
469,4.488,0.856654
470,4.485,0.854269
471,4.521,0.773019
472,4.536,0.77376
473,4.469,0.86893
474,4.501,0.847348
475,4.496,0.792454
476,4.521,0.812132
477,4.483,0.840066
478,4.441,0.911328
479,4.477,0.870328
480,4.494,0.863692
481,4.514,0.796118
482,4.501,0.836659
483,4.464,0.867585
484,4.449,0.881702
485,4.493,0.905511
486,4.48,0.843564
487,4.484,0.850731
488,4.5,0.878635
489,4.538,0.836992
490,4.49,0.861336
491,4.448,0.852817
492,4.447,0.891735
493,4.512,0.822105
494,4.464,0.852469
495,4.505,0.824606
496,4.506,0.862533
497,4.516,0.842463
498,4.5,0.828251
499,4.522,0.824328
500,4.44,0.863944
501,4.451,0.879545
502,4.483,0.826868
503,4.492,0.827004
504,4.49,0.862496
505,4.456,0.861431
506,4.526,0.77931
507,4.484,0.85892
508,4.509,0.825784
509,4.503,0.80622
510,4.484,0.863565
511,4.516,0.835311
512,4.5,0.884308
513,4.481,0.83285
514,4.512,0.835378
515,4.475,0.838675
516,4.533,0.80555
517,4.517,0.81958
518,4.484,0.825678
519,4.51,0.823347
520,4.51,0.854342
521,4.522,0.810874
522,4.504,0.830653
523,4.493,0.855541
524,4.526,0.802075
525,4.511,0.824548
526,4.519,0.817092
527,4.479,0.820706
528,4.52,0.815843
529,4.465,0.874514
530,4.499,0.822192
531,4.546,0.76934
532,4.545,0.812388
533,4.508,0.828213
534,4.486,0.871667
535,4.495,0.830647
536,4.51,0.807403
537,4.463,0.842989
538,4.452,0.91307
539,4.541,0.821169
540,4.462,0.890256
541,4.488,0.841342
542,4.539,0.805282
543,4.486,0.802374
544,4.48,0.93145
545,4.491,0.836612
546,4.508,0.818496
547,4.513,0.830561
548,4.431,0.908427
549,4.512,0.82332
550,4.555,0.794339
551,4.507,0.848499
552,4.489,0.878566
553,4.505,0.812388
554,4.471,0.851563
555,4.536,0.789116
556,4.527,0.840994
557,4.527,0.795783
558,4.453,0.847225
559,4.498,0.796239
560,4.464,0.835885
561,4.491,0.826994
562,4.495,0.822177
563,4.531,0.801897
564,4.489,0.846096
565,4.496,0.85906
566,4.474,0.872539
567,4.467,0.849065
568,4.477,0.857596
569,4.516,0.826888
570,4.51,0.820914
571,4.515,0.817175
572,4.475,0.888468
573,4.503,0.817307
574,4.515,0.819619
575,4.487,0.885342
576,4.507,0.867151
577,4.455,0.876342
578,4.483,0.851887
579,4.488,0.858985
580,4.51,0.82456
581,4.476,0.848189
582,4.541,0.80394
583,4.465,0.860683
584,4.512,0.820887
585,4.501,0.797495
586,4.479,0.855312
587,4.524,0.825484
588,4.516,0.774431
589,4.525,0.814478
590,4.483,0.878471
591,4.471,0.864384
592,4.502,0.876354
593,4.5,0.87178
594,4.52,0.79599
595,4.541,0.792666
596,4.48,0.856505
597,4.527,0.820531
598,4.449,0.872582
599,4.498,0.859067
600,4.508,0.801209
601,4.5,0.829458
602,4.499,0.849705
603,4.487,0.842515
604,4.498,0.829455
605,4.483,0.879608
606,4.499,0.813633
607,4.526,0.819344
608,4.507,0.827013
609,4.527,0.789475
610,4.472,0.845704
611,4.522,0.837566
612,4.533,0.833613
613,4.453,0.881925
614,4.491,0.820926
615,4.519,0.813412
616,4.481,0.849493
617,4.503,0.848523
618,4.498,0.833064
619,4.531,0.796893
620,4.521,0.8316
621,4.52,0.824379
622,4.498,0.833064
623,4.501,0.846167
624,4.501,0.837854
625,4.491,0.850834
626,4.533,0.793039
627,4.504,0.834257
628,4.486,0.907636
629,4.441,0.893599
630,4.492,0.844947
631,4.493,0.835435
632,4.497,0.82097
633,4.467,0.837204
634,4.499,0.846167
635,4.546,0.774522
636,4.465,0.860683
637,4.525,0.83149
638,4.466,0.920241
639,4.509,0.822143
640,4.506,0.835442
641,4.507,0.84732
642,4.462,0.876673
643,4.498,0.840236
644,4.498,0.852054
645,4.508,0.841389
646,4.489,0.855499
647,4.485,0.856607
648,4.507,0.813604
649,4.529,0.798222
650,4.443,0.92992
651,4.469,0.87008
652,4.477,0.889647
653,4.491,0.830614
654,4.494,0.840217
655,4.455,0.849691
656,4.493,0.849677
657,4.529,0.818021
658,4.474,0.798326
659,4.49,0.833007
660,4.494,0.840217
661,4.495,0.825818
662,4.466,0.851378
663,4.477,0.893012
664,4.457,0.917688
665,4.514,0.817193
666,4.526,0.836256
667,4.423,0.907784
668,4.487,0.858971
669,4.482,0.881859
670,4.471,0.860906
671,4.499,0.860232
672,4.495,0.834251
673,4.524,0.838704
674,4.492,0.8402
675,4.514,0.871667
676,4.547,0.778326
677,4.507,0.830633
678,4.5,0.852056
679,4.489,0.843729
680,4.528,0.828985
681,4.501,0.825832
682,4.474,0.895167
683,4.5,0.828251
684,4.518,0.81589
685,4.482,0.842423
686,4.478,0.857622
687,4.491,0.847301
688,4.523,0.826723
689,4.454,0.871713
690,4.475,0.844615
691,4.461,0.860511
692,4.439,0.887851
693,4.528,0.809454
694,4.554,0.743696
695,4.505,0.84497
696,4.477,0.831547
697,4.497,0.896655
698,4.516,0.811014
699,4.485,0.877368
700,4.467,0.860762
701,4.485,0.869353
702,4.477,0.847037
703,4.494,0.87405
704,4.439,0.893465
705,4.487,0.836559
706,4.428,0.920226
707,4.475,0.863351
708,4.462,0.853555
709,4.53,0.816762
710,4.485,0.865895
711,4.517,0.787217
712,4.504,0.834257
713,4.51,0.813572
714,4.427,0.936307
715,4.516,0.792303
716,4.496,0.828242
717,4.516,0.849555
718,4.473,0.871362
719,4.496,0.85322
720,4.506,0.841406
721,4.498,0.83066
722,4.493,0.849677
723,4.529,0.814346
724,4.497,0.837849
725,4.498,0.82583
726,4.48,0.850647
727,4.488,0.867096
728,4.494,0.853208
729,4.524,0.790838
730,4.494,0.80868
731,4.498,0.819754
732,4.412,0.940349
733,4.465,0.853683
734,4.485,0.86474
735,4.56,0.743236
736,4.456,0.866062
737,4.56,0.778717
738,4.469,0.900577
739,4.536,0.792909
740,4.489,0.823334
741,4.473,0.87594
742,4.51,0.81111
743,4.493,0.814832
744,4.468,0.845563
745,4.46,0.897998
746,4.483,0.885275
747,4.479,0.852971
748,4.494,0.844964
749,4.52,0.829216
750,4.49,0.864812
751,4.474,0.84695
752,4.551,0.818168
753,4.501,0.844985
754,4.435,0.926161
755,4.497,0.799994
756,4.427,0.895919
757,4.489,0.818461
758,4.52,0.838809
759,4.504,0.794974
760,4.489,0.820901
761,4.527,0.809488
762,4.513,0.820872
763,4.465,0.858356
764,4.462,0.855895
765,4.509,0.835415
766,4.493,0.908818
767,4.527,0.830223
768,4.507,0.823378
769,4.537,0.778865
770,4.549,0.793473
771,4.471,0.840927
772,4.52,0.825591
773,4.467,0.867704
774,4.496,0.863704
775,4.497,0.803736
776,4.519,0.792237
777,4.491,0.84019
778,4.518,0.820778
779,4.531,0.798147
780,4.489,0.840166
781,4.477,0.842301
782,4.505,0.869468
783,4.54,0.764461
784,4.437,0.894445
785,4.514,0.832949
786,4.491,0.837806
787,4.544,0.784897
788,4.499,0.834266
789,4.477,0.873768
790,4.519,0.82924
791,4.469,0.882632
792,4.459,0.835655
793,4.465,0.89486
794,4.513,0.799894
795,4.496,0.822182
796,4.517,0.801069
797,4.507,0.817283
798,4.438,0.9166
799,4.482,0.854211
800,4.511,0.811097
801,4.502,0.874069
802,4.517,0.812226
803,4.488,0.838961
804,4.502,0.831863
805,4.514,0.846052
806,4.503,0.82097
807,4.486,0.860119
808,4.523,0.813309
809,4.502,0.846165
810,4.443,0.905953
811,4.49,0.863655
812,4.565,0.741468
813,4.432,0.890717
814,4.505,0.822177
815,4.486,0.870519
816,4.547,0.801119
817,4.529,0.779204
818,4.475,0.859869
819,4.491,0.841379
820,4.453,0.897659
821,4.544,0.797536
822,4.505,0.840223
823,4.475,0.888468
824,4.487,0.823305
825,4.513,0.81353
826,4.445,0.863119
827,4.498,0.847346
828,4.512,0.849621
829,4.534,0.82392
830,4.45,0.862264
831,4.526,0.837451
832,4.51,0.789873
833,4.502,0.847346
834,4.522,0.81824
835,4.467,0.866551
836,4.506,0.828229
837,4.484,0.87849
838,4.478,0.850597
839,4.495,0.829443
840,4.478,0.87836
841,4.463,0.886922
842,4.497,0.824616
843,4.572,0.764733
844,4.488,0.851972
845,4.468,0.837243
846,4.482,0.847158
847,4.52,0.778203
848,4.457,0.867266
849,4.485,0.862424
850,4.477,0.823086
851,4.484,0.830508
852,4.515,0.848396
853,4.428,0.902672
854,4.494,0.837833
855,4.488,0.876274
856,4.479,0.832802
857,4.529,0.826534
858,4.481,0.869275
859,4.505,0.771994
860,4.466,0.850202
861,4.548,0.784663
862,4.556,0.769977
863,4.519,0.848315
864,4.456,0.880945
865,4.447,0.874752
866,4.49,0.817251
867,4.506,0.823386
868,4.455,0.897761
869,4.466,0.890418
870,4.501,0.828251
871,4.468,0.872339
872,4.49,0.880852
873,4.553,0.788157
874,4.472,0.863259
875,4.49,0.802434
876,4.461,0.912403
877,4.496,0.812394
878,4.48,0.832827
879,4.487,0.854301
880,4.47,0.878123
881,4.504,0.79999
882,4.52,0.800999
883,4.495,0.827028
884,4.482,0.856549
885,4.495,0.872912
886,4.527,0.766336
887,4.452,0.871605
888,4.525,0.820594
889,4.49,0.802434
890,4.543,0.782401
891,4.468,0.824
892,4.506,0.803719
893,4.517,0.841256
894,4.501,0.822192
895,4.51,0.829397
896,4.485,0.855438
897,4.523,0.835147
898,4.506,0.852035
899,4.461,0.899155
900,4.522,0.832776
901,4.53,0.815537
902,4.488,0.861311
903,4.494,0.872905
904,4.489,0.83059
905,4.476,0.833921
906,4.492,0.893273
907,4.51,0.813572
908,4.492,0.911008
909,4.46,0.875443
910,4.535,0.805466
911,4.482,0.866993
912,4.544,0.793766
913,4.456,0.862591
914,4.533,0.786709
915,4.485,0.863583
916,4.537,0.826215
917,4.473,0.833829
918,4.52,0.810925
919,4.516,0.847198
920,4.491,0.847301
921,4.515,0.820838
922,4.501,0.791201
923,4.462,0.872099
924,4.536,0.837081
925,4.524,0.81696
926,4.415,0.919116
927,4.499,0.856737
928,4.447,0.877035
929,4.542,0.795133
930,4.512,0.878553
931,4.542,0.792613
932,4.438,0.908931
933,4.469,0.85851
934,4.475,0.856373
935,4.504,0.842605
936,4.484,0.854251
937,4.48,0.845931
938,4.515,0.823271
939,4.499,0.856737
940,4.506,0.844964
941,4.518,0.830467
942,4.427,0.914697
943,4.514,0.803619
944,4.493,0.830633
945,4.452,0.871605
946,4.519,0.820755
947,4.53,0.793158
948,4.431,0.923709
949,5.494,0.827021
950,4.502,0.866023
951,4.483,0.871614
952,5.519,0.868124
953,4.55,0.746659
954,4.481,0.873864
955,4.52,0.837616
956,4.53,0.791896
957,4.49,0.837795
958,4.493,0.857876
959,4.496,0.861385
960,5.494,0.831844
961,4.495,0.80745
962,5.502,0.847346
963,4.47,0.853874
964,5.495,0.870618
965,4.494,0.806203
966,4.533,0.799319
967,4.5,0.829458
968,4.458,0.911173
969,4.497,0.822187
970,4.483,0.855401
971,4.517,0.837682
972,4.549,0.756042
973,4.492,0.835426
974,4.457,0.867266
975,4.495,0.872912
976,4.487,0.834165
977,4.493,0.859041
978,4.519,0.789708
979,4.496,0.793715
980,4.518,0.817114
981,4.49,0.859011
982,4.494,0.842594
983,4.499,0.829457
984,4.459,0.869666
985,4.482,0.823211
986,4.503,0.811166
987,4.47,0.875842
988,4.496,0.831856
989,4.447,0.906196
990,4.528,0.828985
991,4.526,0.799577
992,4.548,0.775691
993,4.516,0.8196
994,4.49,0.885381
995,5.512,0.826956
996,4.484,0.862406
997,4.477,0.825513
998,4.47,0.864349
999,4.495,0.848513
1000,4.548,0.837673
1001,4.509,0.84019
1002,4.53,0.803181
1003,4.53,0.821645
1004,4.485,0.854269
1005,4.492,0.816049
1006,4.466,0.85956
1007,4.519,0.828033
1008,4.474,0.87597
1009,4.459,0.875396
1010,4.469,0.89389
1011,5.489,0.861324
1012,5.527,0.853974
1013,4.528,0.821715
1014,4.468,0.861961
1015,5.463,0.915768
1016,5.522,0.82068
1017,4.488,0.83298
1018,4.47,0.85738
1019,5.526,0.798326
1020,4.492,0.847311
1021,4.443,0.913647
1022,4.475,0.872568
1023,4.461,0.900266
1024,4.459,0.867363
1025,4.509,0.834218
1026,4.505,0.814847
1027,4.529,0.836157
1028,4.478,0.83995
1029,4.524,0.812049
1030,4.453,0.916401
1031,5.5,0.872926
1032,4.534,0.819051
1033,4.469,0.842045
1034,4.498,0.834264
1035,4.473,0.873654
1036,4.499,0.876356
1037,5.488,0.895464
1038,4.487,0.862456
1039,4.508,0.812364
1040,4.513,0.79739
1041,5.488,0.871697
1042,4.527,0.850453
1043,4.505,0.811157
1044,4.496,0.793715
1045,4.493,0.824591
1046,5.402,0.981018
1047,4.527,0.833829
1048,4.519,0.831648
1049,5.506,0.837833
1050,4.475,0.882822
1051,4.507,0.823378
1052,5.508,0.814823
1053,4.494,0.878615
1054,4.53,0.776595
1055,4.457,0.852145
1056,5.5,0.828251
1057,4.505,0.813618
1058,5.522,0.831574
1059,4.452,0.853051
1060,4.474,0.873684
1061,5.496,0.864861
1062,4.494,0.823386
1063,4.531,0.814272
1064,5.483,0.850712
1065,4.484,0.832913
1066,5.503,0.854395
1067,4.425,0.905746
1068,5.515,0.802356
1069,5.466,0.875696
1070,4.543,0.801343
1071,4.488,0.850797
1072,5.544,0.836698
1073,5.511,0.843729
1074,5.465,0.945925
1075,5.515,0.853097
1076,4.48,0.890842
1077,4.545,0.774581
1078,5.467,0.896053
1079,4.477,0.857596
1080,4.496,0.876347
1081,4.489,0.837782
1082,4.461,0.910208
1083,5.508,0.833028
1084,4.511,0.82576
1085,4.536,0.811606
1086,5.473,0.872508
1087,4.505,0.84497
1088,5.466,0.920241
1089,5.454,0.853161
1090,4.511,0.82697
1091,4.528,0.816833
1092,4.52,0.835225
1093,5.499,0.817312
1094,4.519,0.787172
1095,4.511,0.820901
1096,5.516,0.830508
1097,4.536,0.781476
1098,5.448,0.877095
1099,5.478,0.874938
1100,5.49,0.88651
1101,5.498,0.849703
1102,5.504,0.852047
1103,4.533,0.80555
1104,4.483,0.867013
1105,4.533,0.8105
1106,4.498,0.818533
1107,4.525,0.797104
1108,4.501,0.879772
1109,5.471,0.88722
1110,5.473,0.915025
1111,5.505,0.86138
1112,4.477,0.827932
1113,4.538,0.834599
1114,4.471,0.85858
1115,5.507,0.812374
1116,5.515,0.801109
1117,4.508,0.808663
1118,5.498,0.896658
1119,5.462,0.8925
1120,4.466,0.861884
1121,4.528,0.80698
1122,4.49,0.855512
1123,4.467,0.908246
1124,4.513,0.815985
1125,4.511,0.824548
1126,5.538,0.810281
1127,5.446,0.888304
1128,4.519,0.85067
1129,4.501,0.861394
1130,5.44,0.894651
1131,5.472,0.873622
1132,5.499,0.830662
1133,5.422,0.926238
1134,4.527,0.751845
1135,4.554,0.760976
1136,5.489,0.82576
1137,4.5,0.817313
1138,5.526,0.775451
1139,5.475,0.833891
1140,5.473,0.88163
1141,5.474,0.895167
1142,4.482,0.855381
1143,5.517,0.788487
1144,4.486,0.871667
1145,4.477,0.856429
1146,5.504,0.818526
1147,4.503,0.856733
1148,4.511,0.822119
1149,4.504,0.820965
1150,4.509,0.830614
1151,4.528,0.810689
1152,5.5,0.862554
1153,5.483,0.862387
1154,4.474,0.849308
1155,4.522,0.852945
1156,4.475,0.866819
1157,5.455,0.895531
1158,4.496,0.827033
1159,5.471,0.840927
1160,5.481,0.857694
1161,4.536,0.795427
1162,4.514,0.856624
1163,5.489,0.844914
1164,4.466,0.851378
1165,5.472,0.90621
1166,4.488,0.825746
1167,5.502,0.827041
1168,4.494,0.842594
1169,5.459,0.891246
1170,5.511,0.823334
1171,5.5,0.846168
1172,4.521,0.815818
1173,5.497,0.834261
1174,4.524,0.808346
1175,5.475,0.911798
1176,4.499,0.856737
1177,4.551,0.775499
1178,4.497,0.83186
1179,5.479,0.878384
1180,5.52,0.836421
1181,5.477,0.89077
1182,5.461,0.865147
1183,5.487,0.841327
1184,4.452,0.850703
1185,5.507,0.809908
1186,4.465,0.887003
1187,4.472,0.836191
1188,5.494,0.872905
1189,5.515,0.797355
1190,5.508,0.836622
1191,5.528,0.844521
1192,4.487,0.841327
1193,5.474,0.855175
1194,5.537,0.812792
1195,4.539,0.788973
1196,5.498,0.831863
1197,5.486,0.875102
1198,4.443,0.88699
1199,5.445,0.897204
1200,4.525,0.844615
1201,5.465,0.876798
1202,5.463,0.878994
1203,4.523,0.769072
1204,4.531,0.834889
1205,5.482,0.875029
1206,4.524,0.809583
1207,4.5,0.853229
1208,5.479,0.834002
1209,5.506,0.862533
1210,5.479,0.885189
1211,4.458,0.871915
1212,4.493,0.876328
1213,5.471,0.88722
1214,5.452,0.909778
1215,5.501,0.87407
1216,4.454,0.846099
1217,4.479,0.871527
1218,5.517,0.837682
1219,5.523,0.8243
1220,5.525,0.855205
1221,5.466,0.85956
1222,4.417,0.906152
1223,5.472,0.880464
1224,4.504,0.829448
1225,5.475,0.849338
1226,5.502,0.81731
1227,4.516,0.87621
1228,4.456,0.884344
1229,5.49,0.868274
1230,5.514,0.848413
1231,5.521,0.824354
1232,5.474,0.878251
1233,5.481,0.864661
1234,5.434,0.911945
1235,5.485,0.851924
1236,5.49,0.831805
1237,5.513,0.786022
1238,5.486,0.851941
1239,5.484,0.87621
1240,4.502,0.81117
1241,5.484,0.902078
1242,5.498,0.839045
1243,4.525,0.815705
1244,5.468,0.858473
1245,5.475,0.913989
1246,5.488,0.854316
1247,5.525,0.754569
1248,5.518,0.831671
1249,5.499,0.876356
1250,5.509,0.820926
1251,5.476,0.873741
